name,target_lat,target_lon,baseline_lat,baseline_lon,baseline_confidence,baseline_distance_km,proposal_count,union_patch_count,union_coverage,union_lat,union_lon,union_confidence,union_distance_km,union_delta_km,error
1222111024_5f9bd39a03_1342_47311799@N00.jpg,47.052295,8.30812,45.89926528930664,6.12788200378418,0.035200826823711395,210.4891747823872,2,8,0.03125,49.0196647644043,12.09720230102539,0.021344207227230072,356.6142721492509,-146.12509736686368,
1222747967_39c1091f85_1043_56945335@N00.jpg,32.661673,51.678067,39.90595626831055,41.27765655517578,0.036722175776958466,1230.4700754814091,0,0,0.0,39.90595626831055,41.27765655517578,0.036722175776958466,1230.4700754814091,0.0,
1222946416_16db22f95d_1310_47311799@N00.jpg,46.219128,6.107196,50.879817962646484,4.704700946807861,0.0025700132828205824,528.4007878808502,5,114,0.4453125,50.63713073730469,3.065635919570923,0.005067161284387112,539.9760187165083,-11.57523083565809,
1223225942_44420da21b_1061_65768710@N00.jpg,-33.927551,151.254272,-36.75600051879883,144.281494140625,0.01865105889737606,706.0792622645635,0,0,0.0,-36.75600051879883,144.281494140625,0.01865105889737606,706.0792622645635,0.0,
1224896902_5acf368aa5_1062_48637819@N00.jpg,50.279906,8.52539,48.53044509887695,8.07784652709961,0.030430065467953682,197.20717005757047,0,0,0.0,48.53044509887695,8.07784652709961,0.030430065467953682,197.20717005757047,0.0,
1225755425_ac9e307610_1382_96928198@N00.jpg,62.147036,6.062039,62.331119537353516,7.473678112030029,0.0710330605506897,75.92229490312874,0,0,0.0,62.331119537353516,7.473678112030029,0.0710330605506897,75.92229490312874,0.0,
1225986996_60db89c58a_1239_92123108@N00.jpg,37.7718,-122.454986,37.79404067993164,-122.39762115478516,0.006703437305986881,5.615236584419472,2,198,0.7734375,37.79404067993164,-122.39762115478516,0.007106086704879999,5.615236584419472,0.0,
1226154195_49065b65e5_1017_65768710@N00.jpg,-33.870344,151.225433,-33.855499267578125,151.21217346191406,0.009900879114866257,2.055137103941795,3,88,0.34375,31.238122940063477,121.49349212646484,0.0036159639712423086,7882.206471818221,-7880.151334714279,
1226778732_aa330b8a02_1359_65768710@N00.jpg,-33.870344,151.225433,-33.85074234008789,151.20973205566406,0.018254242837429047,2.617728262356587,5,21,0.08203125,-33.851314544677734,151.2120361328125,0.00826125405728817,2.451034316287864,0.16669394606872334,
122874346_d2c3b79d6a_1_69212252@N00.jpg,-33.899201,151.191015,43.8045539855957,131.95574951171875,0.0038515524938702583,8857.568713857156,3,223,0.87109375,43.8045539855957,131.95574951171875,0.004924443084746599,8857.568713857156,0.0,
1233312144_1c4d07b7c8_1160_70323761@N00.jpg,41.469381,-71.297648,41.47075271606445,-71.30663299560547,0.17650406062602997,0.7639984222791187,1,176,0.6875,41.47075271606445,-71.30663299560547,0.17940646409988403,0.7639984222791187,0.0,
123515458_4aa6de7f6b_41_18684820@N00.jpg,13.735383,100.500183,13.74574089050293,100.53223419189453,0.01482988242059946,3.648498858791031,0,0,0.0,13.74574089050293,100.53223419189453,0.01482988242059946,3.648498858791031,0.0,
123533499_51f11eb999_42_18684820@N00.jpg,1.286665,103.838653,22.198213577270508,113.54301452636719,0.004428664688020945,2551.24685478054,1,256,1.0,22.198213577270508,113.54301452636719,0.004095117095857859,2551.24685478054,0.0,
123555933_757507030c_43_18684820@N00.jpg,1.286665,103.838653,5.104878902435303,-1.2421410083770752,0.04432426765561104,11664.052224773219,2,20,0.078125,13.106731414794922,103.20470428466797,0.007688717916607857,1316.1856968964812,10347.866527876737,
123561474_1809108154_34_18684820@N00.jpg,1.286665,103.838653,35.787113189697266,-5.8114237785339355,0.0070714326575398445,11680.53507668283,3,37,0.14453125,25.270776748657227,55.303802490234375,0.005070758052170277,5842.005490182724,5838.529586500106,
123587853_a130483c5c_34_18684820@N00.jpg,1.286665,103.838653,25.2667236328125,55.29774475097656,0.016839774325489998,5842.431517422616,2,45,0.17578125,25.2667236328125,55.29774475097656,0.004754306748509407,5842.431517422616,0.0,
123606435_741ca30bfa_34_18684820@N00.jpg,1.286665,103.838653,54.657798767089844,-5.943775177001953,0.004390624817460775,11143.872336590499,0,0,0.0,54.657798767089844,-5.943775177001953,0.004390624817460775,11143.872336590499,0.0,
123607970_f74b7851d9_1_18684820@N00.jpg,1.286665,103.838653,1.4047349691390991,103.79024505615234,0.02156972698867321,14.188837926075337,1,100,0.390625,1.3181079626083374,103.70677185058594,0.008464260026812553,15.071881717253866,-0.8830437911785296,
123608981_175ef3bbf1_37_18684820@N00.jpg,1.286665,103.838653,47.24810028076172,1.3523999452590942,0.005997204687446356,10839.682385109058,1,40,0.15625,51.31406784057617,-0.47339800000190735,0.003464446170255542,10882.802563555566,-43.12017844650836,
123612898_c81bdbfbfe_38_18684820@N00.jpg,1.286665,103.838653,1.2558859586715698,103.82189178466797,0.034285180270671844,3.8968274748965883,1,112,0.4375,1.2558859586715698,103.82189178466797,0.021393805742263794,3.8968274748965883,0.0,
123625628_be50228cf2_39_18684820@N00.jpg,1.286665,103.838653,40.863956451416016,-73.88150024414062,0.012542303651571274,15322.49383288302,1,169,0.66015625,40.863956451416016,-73.88150024414062,0.014896631240844727,15322.49383288302,0.0,
123629025_55fdb536b2_39_18684820@N00.jpg,1.286665,103.838653,13.746148109436035,100.53449249267578,0.0039946408942341805,1432.3238232133567,5,225,0.87890625,13.746148109436035,100.53449249267578,0.004658812656998634,1432.3238232133567,0.0,
1238255019_bd52b89e57_1088_42126397@N00.jpg,25.316097,83.017673,25.528308868408203,84.8620834350586,0.1095915287733078,186.72570402693862,1,2,0.0078125,25.282678604125977,82.96456909179688,0.10402052849531174,6.504487204596802,180.2212168223418,
1239082441_bd8a278b64_1110_56945335@N00.jpg,37.933637,58.425636,41.97570037841797,44.10942077636719,0.008313844911754131,1298.4405208635085,2,43,0.16796875,47.426387786865234,19.0009822845459,0.006545293144881725,3350.2756445316163,-2051.835123668108,
1239496073_6a512711e3_1288_33463080@N00.jpg,10.573547,103.553009,14.348372459411621,107.99697875976562,0.09878188371658325,639.4485318794807,5,120,0.46875,16.687829971313477,121.54509735107422,0.07506893575191498,2058.276559682324,-1418.8280278028435,
1239645650_26eb6f8c9e_1299_33463080@N00.jpg,13.372585,103.856849,14.367341041564941,101.34475708007812,0.026420902460813522,292.873431106509,1,150,0.5859375,-16.609050750732422,-49.19179153442383,0.009981267154216766,17100.23910782346,-16807.365676716952,
1240036828_0ff689cf33_1249_56945335@N00.jpg,37.950018,58.372936,41.685218811035156,26.54296875,0.04989536479115486,2734.1765454290853,0,0,0.0,41.685218811035156,26.54296875,0.04989536479115486,2734.1765454290853,0.0,
1240411287_59013dee8b_1332_33463080@N00.jpg,10.573547,103.553009,-8.78261947631836,115.14633178710938,0.017737023532390594,2505.595897592359,5,232,0.90625,8.162044525146484,98.29845428466797,0.024481400847434998,635.7536680018474,1869.8422295905116,
1241130901_28561e7e52_1095_77235581@N00.jpg,58.20312,-6.379559,52.79720687866211,-6.1539740562438965,0.030243517830967903,601.2779069506795,1,2,0.0078125,52.79720687866211,-6.1539740562438965,0.017255842685699463,601.2779069506795,0.0,
1241572527_b18d472438_1367_33463080@N00.jpg,10.573547,103.553009,15.608233451843262,99.32072448730469,0.043251827359199524,723.4372946712364,9,250,0.9765625,15.608233451843262,99.32072448730469,0.0646103024482727,723.4372946712364,0.0,
1241642199_db1d63975f_1336_33463080@N00.jpg,10.573547,103.553009,15.225144386291504,104.853515625,0.05426054447889328,536.0867232568072,7,253,0.98828125,14.847820281982422,120.80703735351562,0.031089667230844498,1930.1307599815896,-1394.0440367247825,
1241732945_6ee69f48e8_1279_33463080@N00.jpg,10.573547,103.553009,16.687829971313477,121.54509735107422,0.028389986604452133,2058.276559682324,6,252,0.984375,16.687829971313477,121.54509735107422,0.06743014603853226,2058.276559682324,0.0,
1242046453_2804afc587_1160_33463080@N00.jpg,10.573547,103.553009,19.53066635131836,103.7689208984375,0.05397195369005203,996.2567452027446,10,200,0.78125,19.53066635131836,103.7689208984375,0.06008315458893776,996.2567452027446,0.0,
1242572793_a243c9a727_1035_56945335@N00.jpg,37.668976,62.184934,32.18447494506836,48.240966796875,0.20854580402374268,1407.935194835593,0,0,0.0,32.18447494506836,48.240966796875,0.20854580402374268,1407.935194835593,0.0,
1242574962_38fcdbea18_1439_33463080@N00.jpg,10.573547,103.553009,4.20090389251709,-73.71766662597656,0.010799191892147064,18344.71038857597,2,256,1.0,4.20090389251709,-73.71766662597656,0.011931813322007656,18344.71038857597,0.0,
1242610350_6171d4a56f_1233_33463080@N00.jpg,10.573547,103.553009,17.753135681152344,102.7876968383789,0.036500584334135056,802.5810263933464,8,203,0.79296875,17.753135681152344,102.7876968383789,0.06205294653773308,802.5810263933464,0.0,
1242660112_8fcf13d11e_1084_11786349@N08.jpg,31.622909,-8.001823,31.627897262573242,-7.98713493347168,0.01653815619647503,1.4972285120516426,6,104,0.40625,41.410804748535156,-0.4555889964103699,0.059299226850271225,1279.1229213843553,-1277.6256928723037,
1243559720_4caa8169cb_1151_56945335@N00.jpg,37.668976,62.184934,26.54422950744629,13.102993965148926,0.06304220855236053,4729.401196563891,0,0,0.0,26.54422950744629,13.102993965148926,0.06304220855236053,4729.401196563891,0.0,
1244438112_65fcf1bc8d_1256_70323761@N00.jpg,41.470025,-71.29856,48.80500411987305,2.1192879676818848,0.0059467400424182415,5589.941785054751,1,224,0.875,48.80500411987305,2.1192879676818848,0.014883751049637794,5589.941785054751,0.0,
1244486280_8b5202fc1a_1382_70323761@N00.jpg,41.304021,-72.91782,44.64391326904297,-63.57426452636719,0.01542147621512413,845.3351642992332,2,192,0.75,44.64391326904297,-63.57426452636719,0.008039182983338833,845.3351642992332,0.0,
1245560986_808a9e823a_1027_79756109@N00.jpg,47.543033,-121.837702,47.542293548583984,-121.83919525146484,0.14534251391887665,0.13901006226573784,0,0,0.0,47.542293548583984,-121.83919525146484,0.14534251391887665,0.13901006226573784,0.0,
1248081071_ee072bf9c9_1100_33463080@N00.jpg,11.580858,104.921321,13.354533195495605,103.85540008544922,0.012300842441618443,228.6689689680255,1,143,0.55859375,20.653345108032227,111.59912109375,0.0032509188167750835,1234.993175587841,-1006.3242066198155,
1248129431_933a98b29d_1241_33463080@N00.jpg,11.580858,104.921321,16.566665649414062,104.73332977294922,0.06196284294128418,554.7676661981901,0,0,0.0,16.566665649414062,104.73332977294922,0.06196284294128418,554.7676661981901,0.0,
1249185427_7c30d4f1ce_1274_79756109@N00.jpg,46.781908,-121.762322,48.18568801879883,-120.90779876708984,0.024892933666706085,168.78257424748077,6,192,0.75,53.10916519165039,-119.21183776855469,0.04883220046758652,726.720390716912,-557.9378164694313,
1249207786_015f8f88f7_1352_33463080@N00.jpg,11.580858,104.921321,11.484451293945312,104.90192413330078,0.06461657583713531,10.926269197609392,1,88,0.34375,11.484451293945312,104.90192413330078,0.04795335233211517,10.926269197609392,0.0,
1249405208_40b4cf2f20_1235_79756109@N00.jpg,47.604774,-122.340037,35.78858947753906,-83.55590057373047,0.007187075912952423,3434.0335499398425,5,208,0.8125,35.78858947753906,-83.55590057373047,0.024974754080176353,3434.0335499398425,0.0,
1249645106_0d8a8350ce_1080_79756109@N00.jpg,47.61166,-122.421855,47.594268798828125,-122.38468933105469,0.048655182123184204,3.39178050258878,0,0,0.0,47.594268798828125,-122.38468933105469,0.048655182123184204,3.39178050258878,0.0,
1249725202_7af1ec000c_1322_33463080@N00.jpg,11.554707,104.904499,11.484451293945312,104.90192413330078,0.03172188997268677,7.817124671143828,0,0,0.0,11.484451293945312,104.90192413330078,0.03172188997268677,7.817124671143828,0.0,
1249792433_027b208092_1308_79756109@N00.jpg,47.57882,-122.41295,47.59088134765625,-122.38288879394531,0.014725245535373688,2.6233576863309476,2,24,0.09375,49.28451919555664,-123.1441650390625,0.02433384209871292,197.18605447227463,-194.5626967859437,
1251244724_1aaa516fb3_1392_56945335@N00.jpg,33.590742,56.911754,29.69932746887207,34.99515151977539,0.04827721044421196,2115.031874543735,2,13,0.05078125,33.0519905090332,-1.9929100275039673,0.07121160626411438,5395.291533826869,-3280.2596592831346,
1251348239_6f573bc099_1003_11786349@N08.jpg,36.744248,-5.17044,37.18507385253906,-5.781040191650391,0.007881869561970234,73.11396153817874,6,98,0.3828125,43.39433670043945,-5.6619977951049805,0.0024969119112938643,740.6351036619468,-667.5211421237681,
1251387723_b4d633582b_1171_11786349@N08.jpg,37.17403,-3.599824,37.690338134765625,-4.4879150390625,0.002611480886116624,97.18484553889964,5,224,0.875,38.61262893676758,-1.1169040203094482,0.008927596732974052,270.2763416358005,-173.09149609690087,
1251466701_378c962215_1413_11786349@N08.jpg,37.176526,-3.586564,37.17721176147461,-3.589524984359741,0.019826436415314674,0.27319296987766256,0,0,0.0,37.17721176147461,-3.589524984359741,0.019826436415314674,0.27319296987766256,0.0,
1252004259_be0f378cb7_1078_75452460@N00.jpg,47.074973,12.936401,46.0,7.0,0.02907080389559269,469.40664302951075,0,0,0.0,46.0,7.0,0.02907080389559269,469.40664302951075,0.0,
1252593516_99c382dad0_1393_11786349@N08.jpg,36.717833,-4.42646,37.38524627685547,-5.992096900939941,0.02305998094379902,157.5156114685658,2,224,0.875,37.3856315612793,-5.992999076843262,0.02405008114874363,157.60609905410553,-0.09048758553973357,
1252724508_99102153a3_1421_11786349@N08.jpg,36.766323,-4.418907,-22.967609405517578,-43.22414779663086,0.02825104631483555,7789.089937312767,6,129,0.50390625,50.87520217895508,-2.8893179893493652,0.13319577276706696,1573.5386560564932,6215.551281256274,
1252756124_a05b114bc5_1035_11786349@N08.jpg,36.772648,-4.418735,43.17713928222656,6.533689022064209,0.015321344137191772,1172.2789655028382,8,148,0.578125,41.570499420166016,1.8279999494552612,0.015553345903754234,757.6139555435923,414.66500995924594,
1252977522_2fe41a92c3_1011_11786349@N08.jpg,36.906117,-4.761543,42.42613983154297,19.869718551635742,0.022984329611063004,2187.0314782142636,0,0,0.0,42.42613983154297,19.869718551635742,0.022984329611063004,2187.0314782142636,0.0,
1253181830_a6de7cfd5b_1212_11786349@N08.jpg,36.717833,-4.42646,43.09783172607422,-0.05521000176668167,0.00294123450294137,801.1395947781584,3,240,0.9375,41.90245056152344,12.453112602233887,0.008528612554073334,1559.1168340388845,-757.977239260726,
1253192502_707696b8be_1082_11786349@N08.jpg,36.717833,-4.42646,41.38017654418945,2.1784420013427734,0.004664698615670204,770.3306311691462,3,96,0.375,51.23150634765625,2.9148099422454834,0.0026150313206017017,1715.3306106760383,-944.9999795068921,
125342735_f25e530991_37_88483799@N00.jpg,39.45099,-76.587817,44.463069915771484,-70.31867980957031,0.02489587478339672,760.6767832905305,3,127,0.49609375,67.2951889038086,28.160594940185547,0.0065609002485871315,6595.653108794623,-5834.9763255040925,
125342914_1f6d74eea8_36_88483799@N00.jpg,39.45099,-76.587817,39.38290786743164,-89.07469940185547,0.007374969311058521,1071.8327268795529,1,192,0.75,33.256961822509766,-86.82215881347656,0.006952861323952675,1145.1812000915863,-73.34847321203347,
1255692815_4bf2057ff8_1030_33463080@N00.jpg,11.580858,104.921321,10.983830451965332,104.78570556640625,0.0203469879925251,68.01370446772619,6,247,0.96484375,15.225144386291504,104.853515625,0.030260173603892326,405.29305767414064,-337.27935320641444,
1256214157_e5f8bc3389_1430_33463080@N00.jpg,11.580858,104.921321,15.225144386291504,104.853515625,0.027815647423267365,405.29305767414064,2,256,1.0,14.348372459411621,107.99697875976562,0.02998095192015171,453.59612176308923,-48.30306408894859,
1256515861_5d15208bb2_1371_59555137@N00.jpg,22.254068,114.133272,39.44255447387695,2.752074956893921,0.0011000470258295536,10134.822875186248,0,0,0.0,39.44255447387695,2.752074956893921,0.0011000470258295536,10134.822875186248,0.0,
1256839408_e551eab404_1196_33463080@N00.jpg,11.580858,104.921321,24.61484146118164,121.8291015625,0.009884590283036232,2296.423110138824,3,166,0.6484375,28.48925018310547,98.90914916992188,0.014294506050646305,1981.2360259608686,315.1870841779555,
1259515638_35322982ee_1179_48264126@N00.jpg,-37.513266,145.75407,-31.457294464111328,152.73260498046875,0.008687300607562065,928.1632976753021,1,192,0.75,-37.883056640625,145.35194396972656,0.02112295664846897,54.244757272229585,873.9185404030726,
1259522892_ceb36d34ca_1025_48264126@N00.jpg,-37.509044,145.74583,41.7899055480957,-124.07525634765625,0.07084505259990692,12682.328501386317,0,0,0.0,41.7899055480957,-124.07525634765625,0.07084505259990692,12682.328501386317,0.0,
1259948091_17e2a9dcf9_1138_11786349@N08.jpg,18.815723,99.022178,17.58847427368164,99.81997680664062,0.01639554277062416,160.38662362954034,2,110,0.4296875,14.807485580444336,-89.53321838378906,0.0065248021855950356,16160.786834042066,-16000.400210412527,
1260064233_97929e63ac_1258_11786349@N08.jpg,18.809792,98.856525,-1.0316400527954102,-77.66661834716797,0.05538232997059822,18002.239849579313,9,116,0.453125,-1.0316400527954102,-77.66661834716797,0.06904061138629913,18002.239849579313,0.0,
1260199045_1e18d6e6eb_1072_11786349@N08.jpg,19.975607,102.246665,0.08785799890756607,-76.88916778564453,0.00956812221556902,17782.17149937303,0,0,0.0,0.08785799890756607,-76.88916778564453,0.00956812221556902,17782.17149937303,0.0,
1260856617_94d698c56b_1065_11786349@N08.jpg,8.289297,98.474578,8.985461235046387,98.65619659423828,0.03965955600142479,79.9434302049039,0,0,0.0,8.985461235046387,98.65619659423828,0.03965955600142479,79.9434302049039,0.0,
1261644928_48ef0ee9be_1399_11786349@N08.jpg,8.395195,98.453807,32.36338806152344,-96.88945007324219,0.011094758287072182,15199.542908213032,1,208,0.8125,49.81349563598633,6.421648025512695,0.004990660585463047,9440.426950563251,5759.115957649781,
1261684822_79e785f829_1142_11786349@N08.jpg,8.289297,98.474578,8.011125564575195,98.8388442993164,0.040670666843652725,50.63982544985708,1,144,0.5625,-12.576008796691895,130.8966064453125,0.03250906616449356,4268.065348133946,-4217.425522684089,
1267522835_1c0fd52781_1409_75452460@N00.jpg,47.052054,12.961978,46.67501449584961,7.999715805053711,0.04687768965959549,379.529482278181,3,143,0.55859375,33.853919982910156,76.37413787841797,0.02834584377706051,5406.64766015269,-5027.1181778745095,
1268682921_a4f066d15f_1117_11786349@N08.jpg,6.079363,116.588973,6.080472946166992,116.56837463378906,0.20182548463344574,2.2808951957098964,0,0,0.0,6.080472946166992,116.56837463378906,0.20182548463344574,2.2808951957098964,0.0,
1269568816_b5b0448cce_1207_11786349@N08.jpg,6.079363,116.588973,52.891300201416016,-3.913878917694092,0.030773499980568886,11421.112314105821,2,208,0.8125,6.077655792236328,116.56494140625,0.07940050959587097,2.6639435774726556,11418.44837052835,
1270344796_dbc1fd0673_1103_11786349@N08.jpg,48.295871,4.071636,48.29621124267578,4.075411796569824,0.026558594778180122,0.281869214051711,2,147,0.57421875,50.63762283325195,3.0645840167999268,0.023914938792586327,270.36243828752725,-270.08056907347554,
1270437192_ba09da11c3_1030_11786349@N08.jpg,48.862964,2.390727,47.64468765258789,4.402770042419434,0.009334170259535313,201.33744730303584,2,42,0.1640625,46.565032958984375,0.8658810257911682,0.05941421166062355,279.81428408407254,-78.4768367810367,
1270529974_9426a4dd7d_1308_11786349@N08.jpg,48.402197,2.684268,48.402042388916016,2.699352979660034,0.03616408631205559,1.1137398690143259,4,36,0.140625,47.615928649902344,1.516402006149292,0.045056045055389404,123.25202810201667,-122.13828823300234,
1271785262_5415d7141b_1100_59555137@N00.jpg,22.319539,114.169996,22.317127227783203,114.1695785522461,0.013573245145380497,0.27159332084474314,3,48,0.1875,14.609620094299316,121.00588989257812,0.006660897750407457,1119.6803283113475,-1119.4087349905028,
1274846689_de0487a42d_1006_22941966@N00.jpg,44.9805,-93.254833,44.98188018798828,-93.25096893310547,0.08752630650997162,0.34046995071513886,0,0,0.0,44.98188018798828,-93.25096893310547,0.08752630650997162,0.34046995071513886,0.0,
1277769767_0ad30d8663_1398_97522422@N00.jpg,40.488215,45.032272,-16.161041259765625,-69.08941650390625,0.045951928943395615,13191.819446065303,0,0,0.0,-16.161041259765625,-69.08941650390625,0.045951928943395615,13191.819446065303,0.0,
1278592897_d887e822b8_1032_15274769@N00.jpg,-2.166697,34.139313,-24.03141212463379,31.293182373046875,0.0714016705751419,2450.435973254994,2,117,0.45703125,-24.03141212463379,31.293182373046875,0.1600840836763382,2450.435973254994,0.0,
127865347_3ef9196bc8_54_42485416@N00.jpg,40.771636,-73.973693,40.77010726928711,-73.97382354736328,0.010235602036118507,0.17034245371030957,3,111,0.43359375,40.77010726928711,-73.97382354736328,0.007424576207995415,0.17034245371030957,0.0,
1278816041_3bce7c47eb_1335_98545448@N00.jpg,51.6825,-1.786333,51.3968505859375,-3.3475680351257324,0.10383114963769913,112.54774966943845,1,128,0.5,52.34876251220703,4.713305950164795,0.06101042404770851,450.76701187849756,-338.21926220905914,
1279376988_04a72ed7d8_1132_98545448@N00.jpg,51.680333,-1.781166,-25.93180274963379,28.01539421081543,0.07292117178440094,9107.473134614054,1,96,0.375,51.71054458618164,0.430869996547699,0.09955155104398727,152.49204426928887,8954.981090344765,
1279408183_4544a317f4_1149_11786349@N08.jpg,41.01912,28.9891,41.04898452758789,29.029966354370117,0.026226041838526726,4.772523467074051,1,63,0.24609375,35.28499984741211,139.6931610107422,0.07186168432235718,8974.924971164914,-8970.15244769784,
1279669510_d92c94851b_1012_11786349@N08.jpg,41.01912,28.9891,41.0064582824707,28.977642059326172,0.01835370808839798,1.7048345453243003,5,21,0.08203125,41.0064582824707,28.977642059326172,0.01730993203818798,1.7048345453243003,0.0,
1279824162_213c13300d_1393_98545448@N00.jpg,51.6825,-1.786333,53.167457580566406,-0.5338659882545471,0.047475967556238174,185.67269386818634,1,80,0.3125,52.165138244628906,-0.14874400198459625,0.0836140364408493,124.45854965022679,61.21414421795956,
128000926_362e21360f_51_42485416@N00.jpg,49.299123,-123.120861,49.30066680908203,-123.13133239746094,0.0580582432448864,0.7784476838150184,0,0,0.0,49.30066680908203,-123.13133239746094,0.0580582432448864,0.7784476838150184,0.0,
128003004_89a8cb6880_44_42485416@N00.jpg,48.421155,-123.369963,48.42188262939453,-123.36963653564453,0.041307684034109116,0.0844193013774485,5,210,0.8203125,48.42188262939453,-123.36963653564453,0.038295578211545944,0.0844193013774485,0.0,
128003524_7ce27fb463_54_42485416@N00.jpg,49.014624,-125.661964,44.26929473876953,-124.10542297363281,0.006479339208453894,540.8389474057348,1,256,1.0,19.2884464263916,-99.35415649414062,0.010448449291288853,4054.0057398649387,-3513.166792459204,
1280299112_9d7c5e33e1_1149_11786349@N08.jpg,41.01912,28.9891,41.046409606933594,29.033945083618164,0.06816677749156952,4.832918112614374,1,6,0.0234375,41.13364791870117,29.075918197631836,0.0650966465473175,14.667591224180114,-9.83467311156574,
1280339902_00ad0870a9_1255_11786349@N08.jpg,41.01912,28.9891,30.454710006713867,78.07373809814453,0.009267446584999561,4520.825786257705,8,242,0.9453125,31.1143856048584,77.16058349609375,0.01153985969722271,4409.129699639589,111.69608661811617,
1280379538_93cd5dbe87_1208_11786349@N08.jpg,41.01912,28.9891,33.10592269897461,35.822811126708984,0.05108373612165451,1067.788033932141,8,191,0.74609375,24.07248306274414,52.66674041748047,0.03066873364150524,2894.0809218998565,-1826.2928879677156,
128191361_f5564bdb12_50_43616936@N00.jpg,35.13751,-120.643551,32.847862243652344,-117.27699279785156,0.06853985041379929,401.3876716922663,1,128,0.5,36.49568176269531,-4.9603800773620605,0.01756342314183712,9641.70853050069,-9240.320858808424,
128197335_d4c2d76e1a_53_43616936@N00.jpg,33.344116,-118.328204,33.34027862548828,-118.333740234375,0.14098240435123444,0.6682439039483942,0,0,0.0,33.34027862548828,-118.333740234375,0.14098240435123444,0.6682439039483942,0.0,
128197528_92352e972e_51_43616936@N00.jpg,33.344116,-118.328204,36.61868667602539,-121.90255737304688,0.026026349514722824,488.4092025632879,2,12,0.046875,36.61868667602539,-121.90255737304688,0.007884666323661804,488.4092025632879,0.0,
128198321_3e7ce3be40_1_43616936@N00.jpg,33.344116,-118.328204,33.1051025390625,-116.60016632080078,0.022013414651155472,162.91876127626202,3,150,0.5859375,34.64909744262695,-114.08134460449219,0.11588813364505768,417.4927266808914,-254.57396540462938,
128242206_5c2c7c805f_56_90833046@N00.jpg,59.916168,10.737628,60.42375183105469,7.128859043121338,0.01922556571662426,207.4028583023588,2,256,1.0,60.42375183105469,7.128859043121338,0.011928192339837551,207.4028583023588,0.0,
1285219328_b446b6a044_1308_70323761@N00.jpg,40.764677,-73.97365,40.75566864013672,-73.98431396484375,0.003393123159185052,1.3453920255541234,4,138,0.5390625,40.7757568359375,-73.97499084472656,0.0046346597373485565,1.2371867640645244,0.10820526148959897,
1286567787_c041916e0a_1075_77235581@N00.jpg,58.20312,-6.379559,69.32088470458984,16.124345779418945,0.00647508492693305,1639.6662083942883,0,0,0.0,69.32088470458984,16.124345779418945,0.00647508492693305,1639.6662083942883,0.0,
1286612727_a76207e86d_1277_77235581@N00.jpg,58.313501,-6.739253,51.586116790771484,-10.224281311035156,0.1565745770931244,780.1894670315971,0,0,0.0,51.586116790771484,-10.224281311035156,0.1565745770931244,780.1894670315971,0.0,
1287131609_caa54f3402_1246_11786349@N08.jpg,43.539962,5.632724,43.53212356567383,5.574016094207764,0.2180480808019638,4.812031624342583,0,0,0.0,43.53212356567383,5.574016094207764,0.2180480808019638,4.812031624342583,0.0,
1287254325_d7877fc5c8_1258_11786349@N08.jpg,43.52926,5.448789,43.3447151184082,3.212620973587036,0.03707706928253174,181.7098073947698,2,24,0.09375,48.81440734863281,2.105052947998047,0.02469351701438427,641.4470347170748,-459.737227322305,
1287545391_2d4b5ae8a3_1229_11786349@N08.jpg,22.231904,31.440124,29.97623634338379,31.13227081298828,0.0462501160800457,861.6787100977903,5,17,0.06640625,29.467697143554688,30.404834747314453,0.19781799614429474,811.2120627494156,50.466647348374636,
1287803509_d45ce0c9c0_1023_11786349@N08.jpg,24.079536,32.879676,24.10163116455078,32.882938385009766,0.14262476563453674,2.4790922131358935,1,2,0.0078125,24.371179580688477,32.925167083740234,0.08426851034164429,32.755772609680534,-30.27668039654464,
1288127209_be2c0b579b_1229_11786349@N08.jpg,25.715554,32.657375,26.1417236328125,32.66930389404297,0.06828683614730835,47.40297885422971,8,65,0.25390625,26.1417236328125,32.66930389404297,0.05571799352765083,47.40297885422971,0.0,
1288513797_921fc7f215_1191_11786349@N08.jpg,30.050447,31.235675,31.95070457458496,35.92700958251953,0.03641051799058914,494.48464106817596,3,108,0.421875,25.2667236328125,55.29774475097656,0.01882050558924675,2423.8641881172603,-1929.3795470490843,
1288818896_b0267a3878_1228_11786349@N08.jpg,25.697225,32.637462,25.69892692565918,32.64235305786133,0.08856479823589325,0.5253395713739986,0,0,0.0,25.69892692565918,32.64235305786133,0.08856479823589325,0.5253395713739986,0.0,
1289028189_89ca47a3e1_1286_40279823@N00.jpg,37.059286,15.293301,39.21651077270508,9.112635612487793,0.0233614481985569,591.2060735204608,2,96,0.375,38.082000732421875,13.292201042175293,0.020838094875216484,209.84083488113217,381.3652386393286,
1289098928_abb8d00a78_1388_11786349@N08.jpg,25.715554,32.657375,26.549222946166992,32.34375,0.07369105517864227,97.84413918444974,5,35,0.13671875,25.730632781982422,32.59986877441406,0.048507366329431534,5.999780788909076,91.84435839554067,
1289245500_e863099269_1081_11786349@N08.jpg,25.697225,32.637462,29.272554397583008,30.02693748474121,0.09461064636707306,473.630153918631,3,156,0.609375,20.86153793334961,-17.034130096435547,0.021078620105981827,5073.316739225042,-4599.686585306411,
1289357310_26a2f53437_1001_11786349@N08.jpg,30.050447,31.235675,31.732839584350586,-7.993927001953125,0.016116810962557793,3727.81169047056,2,90,0.3515625,28.371614456176758,-81.55072784423828,0.021430768072605133,10370.993404163197,-6643.181713692637,
